,site_id,site_name,easting,northing,min_year,max_year,region,HA_NUM,G_ID,S_ID,rbd_id,wb_id,mncat_id,opcat_id,organisation,lon,lat,material,determinands,geometry,Cd_mean
208,SW-81251252,WHEAL FANNY STREAM PRIOR TO PORTONTOWN,241559,73738,2025,2025,SW,47,HA047G01,HA047G01S0001,8.0,GB108047007860,3089.0,3435.0,EA,-4.237458,50.54188,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'SW-81251252', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 4, 'num_measurements': 3, 'file': 'riv_sites_det_47_106.geojson', 'mean_measurements': 0.1466666666666666}]",POINT (-4.237458 50.54188),
209,SW-SSN0008,DOETOR BROOK AT FOXHOLE MINE,254543,85159,2025,2025,SW,47,HA047G01,HA047G01S0016,8.0,GB108047007750,3089.0,3464.0,EA,-4.058815,50.647899,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'SW-SSN0008', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 23, 'num_measurements': 1, 'file': 'riv_sites_det_47_106.geojson', 'mean_measurements': 0.01}]",POINT (-4.058815 50.647899),
210,SW-SSN0024,TREMAINE STREAM AT TREBURTLE,224786,88582,2025,2025,SW,47,HA047G01,HA047G01S0026,8.0,GB108047007820,3089.0,3436.0,EA,-4.480961,50.670461,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'SW-SSN0024', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 18, 'num_measurements': 1, 'file': 'riv_sites_det_47_106.geojson', 'mean_measurements': 0.02}]",POINT (-4.480961 50.670461),
211,SW-SSN0072,SSN0072 COLLATON STREAM AT KINGFORD,250522,75227,2025,2025,SW,47,HA047G04,HA047G04S0026,8.0,GB108047007840,3089.0,3440.0,EA,-4.111652,50.557622,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'SW-SSN0072', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 5, 'num_measurements': 1, 'file': 'riv_sites_det_47_106.geojson', 'mean_measurements': 0.021}]",POINT (-4.111652 50.557622),
212,SW-SSN0244,SSN0244 BORINGDON PARK STREAM,252869,58495,2025,2025,SW,47,HA047G05,HA047G05S0008,8.0,GB108047004040,3089.0,3364.0,EA,-4.071953,50.407843,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'SW-SSN0244', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 5, 'num_measurements': 1, 'file': 'riv_sites_det_47_106.geojson', 'mean_measurements': 0.4}]",POINT (-4.071953 50.407843),
213,SW-SSN0280,SSN0280 GULLACOMBE STREAM @ POOL END,233010,75977,2025,2025,SW,47,HA047G01,HA047G01S0002,8.0,GB108047007890,3089.0,3435.0,EA,-4.359009,50.559619,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'SW-SSN0280', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 5, 'num_measurements': 1, 'file': 'riv_sites_det_47_106.geojson', 'mean_measurements': 0.016}]",POINT (-4.359009 50.559619),
214,SW-SSN0948,SSN0948 LONG BROOK AT UNDERWOOD,253121,56228,2025,2025,SW,47,HA047G05,HA047G05S0007,8.0,,3089.0,3364.0,EA,-4.067522,50.387531,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'SW-SSN0948', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 4, 'num_measurements': 1, 'file': 'riv_sites_det_47_106.geojson', 'mean_measurements': 0.01}]",POINT (-4.067522 50.387531),
215,SW-SSN1544,SSN1544 ST GILES CHURCH STREAM,235743,91031,2025,2025,SW,47,HA047G01,HA047G01S0027,8.0,GB108047008030,3089.0,3436.0,EA,-4.327128,50.695662,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'SW-SSN1544', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 5, 'num_measurements': 1, 'file': 'riv_sites_det_47_106.geojson', 'mean_measurements': 0.037}]",POINT (-4.327128 50.695662),
216,SW-SSN1572,SSN1572 HOLLACOMBE STREAM AT WHITECROFT,238015,101430,2025,2025,SW,47,HA047G01,HA047G01S0040,8.0,GB108047008060,3089.0,3436.0,EA,-4.299559,50.78974,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'SW-SSN1572', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 5, 'num_measurements': 1, 'file': 'riv_sites_det_47_106.geojson', 'mean_measurements': 0.01}]",POINT (-4.299559 50.78974),
217,SW-81919999,MISCELLANEOUS HELFORD AND CARRICK ROADS,176977,31314,2025,2025,SW,48,HA048G03,HA048G03S0041,8.0,,3113.0,3094.0,EA,-5.122572,50.139855,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'SW-81919999', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 341, 'num_measurements': 1, 'file': 'riv_sites_det_48_106.geojson', 'mean_measurements': 0.1}]",POINT (-5.122572 50.139855),
218,SW-RSN1395,RSN1395 ST KEVERNE STREAM AT TREGONNING,179100,21522,2025,2025,SW,48,HA048G03,HA048G03S0014,8.0,,3113.0,3094.0,EA,-5.087246,50.052712,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'SW-RSN1395', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 6, 'num_measurements': 4, 'file': 'riv_sites_det_48_106.geojson', 'mean_measurements': 0.01}]",POINT (-5.087246 50.052712),
219,SW-RSN1403,RSN1403 GWINDRA STREAM AT GWINDRA,194970,53045,2025,2025,SW,48,HA048G01,HA048G01S0013,8.0,GB108048001350,3113.0,3184.0,EA,-4.882868,50.34154,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'SW-RSN1403', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 6, 'num_measurements': 5, 'file': 'riv_sites_det_48_106.geojson', 'mean_measurements': 0.0338}]",POINT (-4.882868 50.34154),
220,SW-SSN0180,TALLAND STREAM AT WALDEN - TALLAND STREA,222788,52230,2025,2025,SW,48,HA048G03,HA048G03S0067,8.0,,3061.0,3395.0,EA,-4.49195,50.343247,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'SW-SSN0180', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 17, 'num_measurements': 1, 'file': 'riv_sites_det_48_106.geojson', 'mean_measurements': 0.01}]",POINT (-4.49195 50.343247),
221,SW-SSN0200,COLESLOGGETT STREAM AT POLVENTON,210105,65780,2025,2025,SW,48,HA048G02,HA048G02S0009,8.0,GB108048001450,3061.0,3192.0,EA,-4.676854,50.46102,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'SW-SSN0200', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 21, 'num_measurements': 1, 'file': 'riv_sites_det_48_106.geojson', 'mean_measurements': 0.039}]",POINT (-4.676854 50.46102),
222,SW-SSN0904,SSN0904 HOLLYCOMBE STREAM @ PENADLAKE,213643,64290,2025,2025,SW,48,HA048G02,HA048G02S0009,8.0,GB108048001420,3061.0,3192.0,EA,-4.626321,50.44877,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'SW-SSN0904', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 5, 'num_measurements': 1, 'file': 'riv_sites_det_48_106.geojson', 'mean_measurements': 0.03}]",POINT (-4.626321 50.44877),
223,SW-SSN1588,SSN1588 TREGIDDEN STREAM AT TREGIDDEN,175067,22642,2025,2025,SW,48,HA048G03,HA048G03S0023,8.0,GB108048001750,3113.0,3094.0,EA,-5.144155,50.061259,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'SW-SSN1588', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 5, 'num_measurements': 1, 'file': 'riv_sites_det_48_106.geojson', 'mean_measurements': 0.01}]",POINT (-5.144155 50.061259),
224,SW-82410751,GOONWINNOW TRIB OF E WHEAL ROSE STREAM,183856,55725,2025,2025,SW,49,HA049G02,HA049G02S0032,8.0,GB108049000210,3061.0,3196.0,EA,-5.040375,50.361635,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'SW-82410751', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 2, 'num_measurements': 2, 'file': 'riv_sites_det_49_106.geojson', 'mean_measurements': 0.1}]",POINT (-5.040375 50.361635),
225,SW-RSN1335,RSN1335 ROSEWORTHY STREAM AT BOSPEBO,160565,41175,2025,2025,SW,49,HA049G02,HA049G02S0022,8.0,GB108049000560,3113.0,3221.0,EA,-5.358063,50.221993,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'SW-RSN1335', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 1, 'num_measurements': 1, 'file': 'riv_sites_det_49_106.geojson', 'mean_measurements': 0.2}]",POINT (-5.358063 50.221993),
226,SW-SSN0052,SSN0052 LANVEAN STREAM AT TREVILLEDOR,188443,67689,2025,2025,SW,49,HA049G02,HA049G02S0038,8.0,GB108049000070,3061.0,3196.0,EA,-4.982719,50.470751,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'SW-SSN0052', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 3, 'num_measurements': 1, 'file': 'riv_sites_det_49_106.geojson', 'mean_measurements': 0.019}]",POINT (-4.982719 50.470751),
227,SW-SSN1556,SSN1556 HOUNDAPITT STREAM AT BETHAMS,220843,109818,2025,2025,SW,49,HA049G02,HA049G02S0069,8.0,,3061.0,3426.0,EA,-4.547047,50.860042,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'SW-SSN1556', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 5, 'num_measurements': 1, 'file': 'riv_sites_det_49_106.geojson', 'mean_measurements': 0.01}]",POINT (-4.547047 50.860042),
228,SW-SSN1560,SSN1560 TREVILLETT STREAM AT TREWINNICK,208516,88270,2025,2025,SW,49,HA049G02,HA049G02S0055,8.0,,3061.0,3426.0,EA,-4.710786,50.662532,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'SW-SSN1560', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 4, 'num_measurements': 1, 'file': 'riv_sites_det_49_106.geojson', 'mean_measurements': 0.01}]",POINT (-4.710786 50.662532),
229,SW-SSN0036,LADFORD BROOK AT LADFORD - LADFORD BROOK,243354,111313,2025,2025,SW,50,HA050G01,HA050G01S0029,8.0,GB108050014250,3062.0,3468.0,EA,-4.228099,50.880015,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'SW-SSN0036', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 19, 'num_measurements': 1, 'file': 'riv_sites_det_50_106.geojson', 'mean_measurements': 0.01}]",POINT (-4.228099 50.880015),
230,SW-SSN0164,CHITTLEHAMHOLT STREAM AT SPYCOTT,263593,121401,2025,2025,SW,50,HA050G02,HA050G02S0034,8.0,GB108050014530,3062.0,3441.0,EA,-3.944367,50.975814,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'SW-SSN0164', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 18, 'num_measurements': 1, 'file': 'riv_sites_det_50_106.geojson', 'mean_measurements': 0.033}]",POINT (-3.944367 50.975814),
231,SW-SSN0212,SSN0212 DOWLAND STREAM @ LOOSEDON,258820,109381,2025,2025,SW,50,HA050G01,HA050G01S0033,8.0,GB108050014180,3062.0,3468.0,EA,-4.007654,50.86664,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'SW-SSN0212', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 6, 'num_measurements': 1, 'file': 'riv_sites_det_50_106.geojson', 'mean_measurements': 0.01}]",POINT (-4.007654 50.86664),
232,SW-SSN0228,SSN0228 MELBURY HILL STRM @ LWR TWTCHEN,239264,118121,2025,2025,SW,50,HA050G01,HA050G01S0038,8.0,GB108050014360,3062.0,3468.0,EA,-4.28919,50.940063,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'SW-SSN0228', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 4, 'num_measurements': 1, 'file': 'riv_sites_det_50_106.geojson', 'mean_measurements': 0.01}]",POINT (-4.28919 50.940063),
233,SW-SSN0292,SSN0292 YOULDON BROOK AT GR8 DERWORTHY,236673,112209,2025,2025,SW,50,HA050G01,HA050G01S0027,8.0,GB108050014270,3062.0,3468.0,EA,-4.323389,50.886215,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'SW-SSN0292', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 5, 'num_measurements': 1, 'file': 'riv_sites_det_50_106.geojson', 'mean_measurements': 0.01}]",POINT (-4.323389 50.886215),
234,SW-SSN0804,SSN0804 KIMBER STREAM AT LOVELAND FARM,248530,98661,2025,2025,SW,50,HA050G01,HA050G01S0011,8.0,GB108050008160,3062.0,3468.0,EA,-4.149348,50.767701,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'SW-SSN0804', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 5, 'num_measurements': 1, 'file': 'riv_sites_det_50_106.geojson', 'mean_measurements': 0.01}]",POINT (-4.149348 50.767701),
235,SW-SSN0816,SSN0816 LITTLE RACKENFORD TRIB,285768,118562,2025,2025,SW,50,HA050G02,HA050G02S0023,8.0,GB108050013980,3062.0,3441.0,EA,-3.62776,50.955125,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'SW-SSN0816', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 6, 'num_measurements': 1, 'file': 'riv_sites_det_50_106.geojson', 'mean_measurements': 0.01}]",POINT (-3.62776 50.955125),
236,SW-SSN0852,SSN0852 HARTLAND STREAM AT FORD HILL,226233,124120,2025,2025,SW,50,HA050G03,HA050G03S0007,8.0,GB108050014050,3062.0,3218.0,EA,-4.477354,50.990178,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'SW-SSN0852', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 5, 'num_measurements': 1, 'file': 'riv_sites_det_50_106.geojson', 'mean_measurements': 0.01}]",POINT (-4.477354 50.990178),
237,SW-SSN0880,SSN0880 WIXON WEEK WATER AT WIXON WOOD,272643,116982,2025,2025,SW,50,HA050G02,HA050G02S0021,8.0,GB108050013960,3062.0,3441.0,EA,-3.813983,50.938171,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'SW-SSN0880', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 5, 'num_measurements': 1, 'file': 'riv_sites_det_50_106.geojson', 'mean_measurements': 0.01}]",POINT (-3.813983 50.938171),
238,SW-SSN0932,SSN0932 EAST PUTFORD STREAM,237410,116425,2025,2025,SW,50,HA050G01,HA050G01S0029,8.0,GB108050014290,3062.0,3468.0,EA,-4.314799,50.924305,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'SW-SSN0932', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 5, 'num_measurements': 1, 'file': 'riv_sites_det_50_106.geojson', 'mean_measurements': 0.037}]",POINT (-4.314799 50.924305),
239,SW-SSN0960,SSN0960 MORMAN'S DOWN WOOD,270713,134364,2025,2025,SW,50,HA050G02,HA050G02S0031,8.0,GB108050019930,3062.0,3441.0,EA,-3.847634,51.093966,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'SW-SSN0960', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 5, 'num_measurements': 1, 'file': 'riv_sites_det_50_106.geojson', 'mean_measurements': 0.01}]",POINT (-3.847634 51.093966),
240,SW-SSN1380,COLLACOTT,251148,129867,2025,2025,SW,50,HA050G02,HA050G02S0045,8.0,,3062.0,3441.0,EA,-4.124986,51.048807,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'SW-SSN1380', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 19, 'num_measurements': 1, 'file': 'riv_sites_det_50_106.geojson', 'mean_measurements': 0.019}]",POINT (-4.124986 51.048807),
241,SW-SSN1392,FORD BROOK AT FORD FARM - FORD BROOK,267315,115781,2025,2025,SW,50,HA050G02,HA050G02S0020,8.0,GB108050014280,3062.0,3441.0,EA,-3.889332,50.926173,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'SW-SSN1392', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 18, 'num_measurements': 1, 'file': 'riv_sites_det_50_106.geojson', 'mean_measurements': 0.011}]",POINT (-3.889332 50.926173),
242,SW-SSN1584,SSN1584 RODSWORTHY STREAM AT ASH MILL,278132,122973,2025,2025,SW,50,HA050G02,HA050G02S0032,8.0,GB108050014120,3062.0,3441.0,EA,-3.737907,50.993207,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'SW-SSN1584', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 6, 'num_measurements': 1, 'file': 'riv_sites_det_50_106.geojson', 'mean_measurements': 0.01}]",POINT (-3.737907 50.993207),
243,SW-SSN0896,SSN0896 SELWORTHY,291955,147279,2025,2025,SW,51,HA051G01,HA051G01S0038,8.0,GB108051020230,3080.0,3530.0,EA,-3.548303,51.214456,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'SW-SSN0896', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 5, 'num_measurements': 1, 'file': 'riv_sites_det_51_106.geojson', 'mean_measurements': 0.014}]",POINT (-3.548303 51.214456),
244,SW-60039999,MISCELLANEOUS BRUE CATCHMENT,353000,139980,2025,2025,SW,52,HA052G05,HA052G05S0008,8.0,GB108052021171,3080.0,3053.0,EA,-2.673445,51.157125,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'SW-60039999', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 999, 'num_measurements': 3, 'file': 'riv_sites_det_52_106.geojson', 'mean_measurements': 0.1}]",POINT (-2.673445 51.157125),
245,SW-RSN1309,RSN1309 BROAD RIVER AT NORTH DOWN FARM,347098,112456,2025,2025,SW,52,HA052G04,HA052G04S0004,8.0,GB108052015270,3080.0,3353.0,EA,-2.753803,50.909128,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'SW-RSN1309', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 2, 'num_measurements': 1, 'file': 'riv_sites_det_52_106.geojson', 'mean_measurements': 0.01}]",POINT (-2.753803 50.909128),
246,SW-RSN1381,RSN1381 HUXHAM,359152,136264,2025,2025,SW,52,HA052G05,HA052G05S0007,8.0,GB108052021182,3080.0,3053.0,EA,-2.585058,51.124187,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'SW-RSN1381', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 5, 'num_measurements': 4, 'file': 'riv_sites_det_52_106.geojson', 'mean_measurements': 0.01325}]",POINT (-2.585058 51.124187),
247,SW-SSN0320,SSN0320 DS HESTERCOMBE HOUSE,323949,128292,2025,2025,SW,52,HA052G03,HA052G03S0010,8.0,GB108052015460,3080.0,3466.0,EA,-3.086324,51.048916,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'SW-SSN0320', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 6, 'num_measurements': 1, 'file': 'riv_sites_det_52_106.geojson', 'mean_measurements': 0.01}]",POINT (-3.086324 51.048916),
248,SW-SSN0832,SSN0832 THURLBEAR WOOD,326641,120726,2025,2025,SW,52,HA052G03,HA052G03S0006,8.0,GB108052015420,3080.0,3466.0,EA,-3.046395,50.981242,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'SW-SSN0832', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 5, 'num_measurements': 1, 'file': 'riv_sites_det_52_106.geojson', 'mean_measurements': 0.01}]",POINT (-3.046395 50.981242),
249,SW-SSN0848,SSN0848 EAST STREET WEST PENNARD,353403,138930,2025,2025,SW,52,HA052G05,HA052G05S0008,8.0,GB108052021171,3080.0,3053.0,EA,-2.667547,51.147717,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'SW-SSN0848', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 5, 'num_measurements': 1, 'file': 'riv_sites_det_52_106.geojson', 'mean_measurements': 0.01}]",POINT (-2.667547 51.147717),
250,SW-SSN0912,SSN0912 HELLIERS STREAM,344266,153011,2025,2025,SW,52,HA052G07,HA052G07S0009,8.0,GB109052021540,3080.0,3053.0,EA,-2.800354,51.273503,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'SW-SSN0912', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 6, 'num_measurements': 1, 'file': 'riv_sites_det_52_106.geojson', 'mean_measurements': 0.01}]",POINT (-2.800354 51.273503),
251,SW-SSN1340,DYKE BROOK,358495,126961,2025,2025,SW,52,HA052G06,HA052G06S0006,8.0,GB108052015140,3080.0,3353.0,EA,-2.593376,51.04049,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'SW-SSN1340', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 19, 'num_measurements': 1, 'file': 'riv_sites_det_52_106.geojson', 'mean_measurements': 0.01}]",POINT (-2.593376 51.04049),
252,SW-SSN1344,LONDON CROSS TRIB BY CARAVAN SITE,315831,132656,2025,2025,SW,52,HA052G03,HA052G03S0013,8.0,GB108052021390,3080.0,3466.0,EA,-3.203129,51.087016,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'SW-SSN1344', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 17, 'num_measurements': 1, 'file': 'riv_sites_det_52_106.geojson', 'mean_measurements': 0.01}]",POINT (-3.203129 51.087016),
253,SW-SSN1600,SSN1600 AT WHITTY,327792,118066,2025,2025,SW,52,HA052G04,HA052G04S0018,8.0,GB108052015241,3080.0,3353.0,EA,-3.029474,50.957472,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'SW-SSN1600', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 5, 'num_measurements': 1, 'file': 'riv_sites_det_52_106.geojson', 'mean_measurements': 0.018}]",POINT (-3.029474 50.957472),
254,SW-SSN1616,SSN1616 STOCKBRIDGE LANE,355283,139635,2025,2025,SW,52,HA052G05,HA052G05S0008,8.0,GB108052021171,3080.0,3053.0,EA,-2.640759,51.154207,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'SW-SSN1616', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 7, 'num_measurements': 1, 'file': 'riv_sites_det_52_106.geojson', 'mean_measurements': 0.01}]",POINT (-2.640759 51.154207),
255,SW-61400070,LITTON RESERVOIR (UPPER),359009,155405,2025,2025,SW,53,HA053G04,HA053G04S0007,9.0,GB109053021851,3005.0,3045.0,EA,-2.589295,51.296283,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'SW-61400070', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 5, 'num_measurements': 5, 'file': 'riv_sites_det_53_106.geojson', 'mean_measurements': 0.1}]",POINT (-2.589295 51.296283),
256,SW-61400075,SHERBORNE SPRING,358613,155187,2025,2025,SW,53,HA053G04,HA053G04S0007,9.0,GB109053021851,3005.0,3045.0,EA,-2.594949,51.294294,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'SW-61400075', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 6, 'num_measurements': 6, 'file': 'riv_sites_det_53_106.geojson', 'mean_measurements': 1.6833333333333331}]",POINT (-2.594949 51.294294),
257,SW-61400080,LITTON RESERVOIR (LOWER),358510,155518,2025,2025,SW,53,HA053G04,HA053G04S0007,9.0,GB109053021851,3005.0,3045.0,EA,-2.596464,51.297263,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'SW-61400080', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 5, 'num_measurements': 5, 'file': 'riv_sites_det_53_106.geojson', 'mean_measurements': 0.466}]",POINT (-2.596464 51.297263),
258,SW-61400150,RIVER CHEW U/S CVL,357259,157800,2025,2025,SW,53,HA053G04,HA053G04S0007,9.0,GB109053021851,3005.0,3045.0,EA,-2.61468,51.317689,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'SW-61400150', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 6, 'num_measurements': 6, 'file': 'riv_sites_det_53_106.geojson', 'mean_measurements': 0.3983333333333334}]",POINT (-2.61468 51.317689),
259,SW-SSN0204,ADJACENT TO SOMERBY CLOSE - TRIB OF STOK,361866,181289,2025,2025,SW,53,HA053G02,HA053G02S0019,9.0,GB109053027540,3005.0,3046.0,EA,-2.551113,51.529213,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'SW-SSN0204', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 18, 'num_measurements': 1, 'file': 'riv_sites_det_53_106.geojson', 'mean_measurements': 0.043}]",POINT (-2.551113 51.529213),
260,SW-SSN0220,SSN0220 TRIB SOUTH OF CREAM GORSE,386041,182879,2025,2025,SW,53,HA053G03,HA053G03S0011,9.0,GB109053027680,3005.0,3045.0,EA,-2.202682,51.544631,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'SW-SSN0220', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 7, 'num_measurements': 1, 'file': 'riv_sites_det_53_106.geojson', 'mean_measurements': 0.01}]",POINT (-2.202682 51.544631),
